job_title,experience,salary,location,job_description,tech_stack
Data Scientist,3-7 Yrs ,Not disclosed ,,"Bachelors or Masters degree in Computer Science, Statistics, Mathematics, or a related ...","['Data Science', 'python', 'data mining', 'machine learning', 'artificial intelligence', 'R', 'Statistical Analyses', 'Csharp']"
Data Scientist - MLB,2-3 Yrs ,Not disclosed ,,BTech graduate Be building mathematical models and implementing it in Python (preferabl...,"['IT services', 'Logistic regression', 'Head Business Development', 'SAS', 'Machine learning', 'Vendor', 'Forecasting', 'CRM']"
Data Scientist,5-10 Yrs ,Not disclosed ,,Very good knowledge of NLP and building Recommendations . Good Programming skills in Py...,"['Usage', 'data science', 'spark', 'Programming', 'Python', 'data', 'program', 'science']"
Data Scientist Web Analytics,10-12 Yrs ,Not disclosed ,,Needs to have hands on coding and data modelling skills and have demonstrated experienc...,"['Web analytics', 'Coding', 'Data modeling', 'E-commerce', 'HTML', 'HR', 'Data analytics', 'Data']"
Data Scientist Predictive Modelling,10-12 Yrs ,Not disclosed ,,"BE / BTech from IIT, NIT and other premier institutes. Ph.d. would be considered advant...","['Data modeling', 'Coding', 'E-commerce', 'Predictive modeling', 'HTML', 'HR', 'Data', 'Hrsd']"
Data Scientist - AI ML Team,8-13 Yrs ,Not disclosed ,,"Experience working as part of a product team, along with engineers and product managers...","['Computer science', 'Automation', 'Artificial Intelligence', 'Machine learning', 'Data collection', 'Risk management', 'Monitoring', 'SQL']"
Data Scientist,1-3 Yrs ,Not disclosed ,,". Good applied statistics skills, such as distributions, statistical testing, regressio...","['NoSQL', 'Wealth management', 'Analytical', 'Finance', 'Machine learning', 'Programming', 'Medical insurance', 'Statistics']"
Senior Geo-Spatial Data Scientist,3-8 Yrs ,Not disclosed ,,"Educational Qualifications: . Masters / PhD in either Mathematics, Computer Science, Da...","['GIS', 'Image processing', 'Analytical', 'Industrial products', 'Machine learning', 'Debugging', 'Open source', 'Remote sensing']"
Data Scientist,3-10 Yrs ,Not disclosed ,,"Bachelor s, Master s or PhD in Computer Science, Mathematics, Statistics, Operations Re...","['Computer science', 'Automation', 'Operations research', 'SAS SQL', 'Artificial Intelligence', 'Machine learning', 'MATLAB', 'Gaming']"
Senior Data Scientist,6-9 Yrs ,Not disclosed ,,"Experience: 6+ years of demonstrated experience in Data Science, with a proven track re...","['Computer science', 'Usage', 'Sales', 'data science', 'Machine learning', 'Revenue generation', 'SQL', 'Auditing']"
Image Processing Engineer,2-4 Yrs ,Not disclosed ,,"Bachelor s degree in Computer Science, Information Science or any relevant fields Must ...","['Computer vision', 'C++', 'Image processing', 'data science', 'Agile', 'Data structures', 'Application development', 'Scrum']"
Data Scientist,2-7 Yrs ,Not disclosed ,,"Required Characteristics: . . MSc or PhD in Computer Science, Data Science, Machine Lea...","['Cloud computing', 'C++', 'Data analysis', 'Data modeling', 'Agile', 'Data structures', 'Application development', 'Scrum']"
Computer Vision Engineer,2-7 Yrs ,Not disclosed ,,"Required Characteristics: . . MSc or PhD in Computer Science, Data Science, Machine Lea...","['Computer vision', 'Cloud computing', 'C++', 'Image processing', 'Machine learning', 'Agile', 'Data structures', 'Application development']"
Senior Data Scientist,4-9 Yrs ,Not disclosed ,,Experience in risk and credit score domains preferred . 4+ year experience in advanced...,"['Data Science', 'Hive', 'Data Scientist', 'Hadoop', 'Big Data', 'Data Collection', 'Spark', 'Python']"
Data Scientist,8-10 Yrs ,Not disclosed ,,". Data Modelling, Algorithms, requiredHands on role only. Job Responsibilities: . 8 - 1...","['Base SAS', 'Excel', 'data science', 'Data modeling', 'SQL', 'Python', 'data', 'base']"
Data Scientist,6-10 Yrs ,Not disclosed ,,Development experience on GCP (Big query and Vertex AI) and good to have AWS knowledge ...,"['C++', 'data science', 'Data modeling', 'Staffing', 'GCP', 'Machine learning', 'Data structures', 'Perl']"
HT - Advanced Analytics Expert - Data Scientist,6-11 Yrs ,Not disclosed ,,". Education and Experience Required: . PhD degree in Statistics, Operations Research, C...","['Computer science', 'Operations research', 'Machine learning', 'Ab Initio', 'Informatica', 'SPSS', 'QlikView', 'Unix shell scripting']"
Data scientist -specialist,6-12 Yrs ,Not disclosed ,,Education and Experience Required: BE/MS in Computer Science from ...,"['Computer science', 'deep learning', 'spark', 'Neural networks', 'Storage management', 'Machine learning', 'model development', 'Application development']"
Data Scientist,4-6 Yrs ,Not disclosed ,,"Proven Expertise building and validating personalization, recommendation, and / or news...","['Economics', 'advanced analytics', 'data science', 'Architecture', 'Machine learning', 'Database', 'Predictive modeling', 'Customer experience']"
Data Scientist,3-3 Yrs ,Not disclosed ,,"Knowledge of programming languages like SQL, Oracle, R, MATLAB.Proficient in Python and...","['Business objects', 'SAS', 'XML', 'MySQL', 'Javascript', 'Data collection', 'Data processing', 'Data Analyst']"
Engineer (Yield/Integration),1-6 Yrs ,Not disclosed ,,This position is for a Data Scientist role to contribute as principal technical exper...,"['Automation', 'Prototype', 'Coding', 'SCALA', 'Instrumentation', 'Open source', 'Data mining', 'Analytics']"
Senior Data Scientist Scipher,10-12 Yrs ,Not disclosed ,,The experience (which may be gained concurrently) must also include each of the followi...,"['Renewable energy', 'Analytical', 'Machine learning', 'Agile', 'Genetics', 'Data mining', 'Continuous improvement', 'SCADA']"
Data Scientist,4-6 Yrs ,Not disclosed ,,Education/ Experience and Skill Requirement 4-6 years of relevant experience in...,"['Data analysis', 'Excel', 'Bloomberg', 'data science', 'Coding', 'Machine learning', 'Data quality', 'Analytics']"
Data Scientist - III,5-10 Yrs ,Not disclosed ,,Academic background: Tier 1 school (IIT / BITS/IIIT / NIT) or proven ability with analy...,"['deep learning', 'data science', 'Networking', 'Analytical', 'Machine learning', 'Healthcare', 'Information retrieval', 'Natural language processing']"
Data Scientist,3-5 Yrs ,Not disclosed ,,3+ years of professional experience as a data scientist or related role . Strong knowle...,"['tableau', 'data science', 'SQL database', 'Security systems', 'Physical security', 'Management', 'Data warehousing', 'Python']"
Data Scientist,8-11 Yrs ,Not disclosed ,,"graduate degree in Data Science or other quantitative field is preferred In this role, ...","['C++', 'Operations research', 'Analytical', 'Machine learning', 'Data collection', 'Business intelligence', 'Data mining', 'SQL']"
Data Scientist,5-7 Yrs ,Not disclosed ,,We are a fast growing Managed Service Provider with some of the leading Global Enterpr...,"['Computer science', 'Telecom', 'IIS', 'Data collection', 'Agile', 'Data structures', 'Predictive modeling', 'Data mining']"
Data Scientist,3-7 Yrs ,Not disclosed ,,"Bachelor Degree in Math, Statistics, Business, Technology, or related years of experien...","['Strategy consulting', 'deep learning', 'Data modeling', 'Machine learning', 'Manager Technology', 'Workflow', 'Project delivery', 'Statistics']"
Data Scientist,2-5 Yrs ,Not disclosed ,,Excellent collaboration skills and working comfortably across product team and Customer...,"['IT services', 'SAN', 'Operations research', 'Production planning', 'Analytical', 'Consulting', 'SMS', 'CRM']"
Data Scientist,8-10 Yrs ,Not disclosed ,,We won't track your information when you decline. But in order to comply with your pre...,"['Mining', 'Text mining', 'Logistic regression', 'Machine learning', 'Data mining', 'Continuous improvement', 'Open source', 'Forecasting']"
Senior Data Scientist II,10-12 Yrs ,Not disclosed ,,"Basic Qualifications. A Bachelor s degree in Data Science, Math, Statistics, Computer S...","['Computer science', 'Data analysis', 'data science', 'Analytical', 'Business analytics', 'Machine learning', 'microsoft azure', 'Statistics']"
Data Scientist,12-15 Yrs ,Not disclosed ,,Development experience on GCP (Big query and Vertex AI) and good to have AWS knowledge ...,"['C++', 'Data modeling', 'Staffing', 'GCP', 'Database management', 'Programming', 'Data structures', 'Perl']"
Sr. Data Scientist,10-15 Yrs ,Not disclosed ,,. Strong R / Python programming skills and work experience in Unix / Linux environment ...,"['Unix', 'Linux', 'Staffing', 'Time management', 'Project management', 'Analytical', 'data visualization', 'Bioinformatics']"
Data Scientist - Healthcare Analytics,12-15 Yrs ,Not disclosed ,,. Proficiency in one or more modern programming languages (Python) . Creative Problem s...,"['Staffing', 'Machine learning', 'Programming', 'healthcare analytics', 'Troubleshooting', 'Analytics', 'Reporting tools', 'SQL']"
Data Scientist / Advanced Analytics - Machine Learning,1-5 Yrs ,Not disclosed ,,"Data Scientist / Advanced Analytics - Machine Learning, Python, Predictive Analysis, St...","['advanced analytics', 'deep learning', 'Artificial Intelligence', 'R Programming', 'Machine learning', 'Python', 'Program', 'Data analytics']"
Manager - Data Science,5-7 Yrs ,Not disclosed ,,". Bachelors degree in Business, Computer Science, Computer Information Systems, Enginee...","['Product engineering', 'Project management', 'Analytical', 'Business analytics', 'Consulting', 'Billing', 'Business intelligence', 'Forecasting']"
Sr . Data Scientist,3-10 Yrs ,Not disclosed ,,Minimum 2-year Experience with Time-Series forecasting and recommender systemExperience...,"['Computer science', 'Operations research', 'data science', 'Analytical', 'Demand forecasting', 'Machine learning', 'Data structures', 'Forecasting']"
Data Scientist,3-8 Yrs ,Not disclosed ,,"Bachelor s degree in Mathematics, Computer Science, Data Science, Applied Statistics, o...","['Computer science', 'SAS', 'Process improvement', 'Machine learning', 'Resource allocation', 'data visualization', 'Data mining', 'Analytics']"
Data Scientist,2-4 Yrs ,Not disclosed ,,Experience with python Experience with ETL Experience with Statistical Analysis,"['PDF', 'Statistical analysis', 'Machine learning', 'MS Word', 'data visualization', 'Python', 'Data', 'Statistics']"
Data Scientist-Health Care Analytics,5-12 Yrs ,Not disclosed ,,"Master s or Bachelor s degree in Computer Science or STEM (Science, Technology, Enginee...","['Staffing', 'Machine learning', 'Programming', 'Troubleshooting', 'big data', 'Reporting tools', 'SQL', 'Python']"
Data Scientist,1-6 Yrs ,Not disclosed ,,Identify valuable data sources and automate collection processes Undertake prep...,"['Operations research', 'Analytical', 'Social media', 'Relationship building', 'Machine learning', 'Data mining', 'Business intelligence', 'SQL']"
Data Scientist,12-15 Yrs ,Not disclosed ,,"Undertaking data collection, preprocessing and analysis Building models to address ...","['Machine learning', 'Data collection', 'data visualization', 'Data', 'Machine', 'Collections']"
Data Scientist,3-8 Yrs ,Not disclosed ,,NITYO INFOTECH is looking for Data Scientist to join our dynamic team and embark on a r...,"['Computer science', 'Version control', 'Web technologies', 'Architecture', 'GCP', 'Quality testing', 'Machine learning', 'high performance computing']"
Senior Data Scientist,6-11 Yrs ,Not disclosed ,,6+ years as data scientist and technical hands-on coding experience . Have experience i...,"['Data analysis', 'SAS', 'Coding', 'Machine learning', 'Perl', 'Ruby', 'Analytics', 'SQL']"
Lead Data Scientist,8-13 Yrs ,Not disclosed ,,Improve current Recommendation System s Algorithms. Work on different forecastin...,"['Computer science', 'deep learning', 'Retail analytics', 'Machine learning', 'query', 'Programming', 'Forecasting', 'Monitoring']"
Data Scientist,3-8 Yrs ,Not disclosed ,,"Experience in Python, R, Spark, SQL, Mongo DB and D3.js / Tableau Strong in Appli...","['tableau', 'data science', 'spark', 'Demand forecasting', 'Machine learning', 'Data structures', 'Object oriented programming', 'Statistics']"
Data Scientist,3-4 Yrs ,Not disclosed ,,"Experience with labries like matplotlib, numpy / scipy, pandas, keras / pytorch, powerB...","['Product management', 'Postgresql', 'Analytical', 'MySQL', 'Machine learning', 'Signal processing', 'data visualization', 'Data mining']"
Data Scientist,8-12 Yrs ,Not disclosed ,,Experience with Web applications and service architectureExperience in deploying Machin...,"['deep learning', 'Version control', 'Architecture', 'GCP', 'Machine learning', 'high performance computing', 'big data', 'SQL']"
Data Scientist,5-7 Yrs ,Not disclosed ,,"Experience using web services: Redshift, S3, Spark, etc A drive to learn and master new...","['Computer science', 'Simulation', 'Coding', 'Consulting', 'Javascript', 'HTTP', 'Data mining', 'Information technology']"
DATA SCIENTIST,2-7 Yrs ,Not disclosed ,,We are looking for a Data Scientist to analyse large amounts of raw information and...,"['Computer science', 'C++', 'Operations research', 'Analytical', 'Machine learning', 'Data collection', 'Data mining', 'Business intelligence']"
Data scientist,9-10 Yrs ,Not disclosed ,,Objective: We are looking for a Data Scientist who will have zeal to make value out...,"['Business objects', 'MS SQL', 'MySQL', 'Javascript', 'Business intelligence', 'microsoft', 'Open source', 'Information technology']"
Data Scientist,2-7 Yrs ,Not disclosed ,,An ideal candidate must have academic experience and must have published a few research...,"['Telecom', 'data science', 'spark', 'Analytical', 'Intellectual property', 'Programming', 'Data quality', 'Research']"
data engineer,6-8 Yrs ,Not disclosed ,,Good knowledge in Deep learning and NLP on Client algorithms and their usage Working ex...,"['deep learning', 'Usage', 'data science', 'devops', 'Machine learning', 'Cloud', 'Data collection', 'Infrastructure']"
Sr Dot Data Scientist,8-11 Yrs ,Not disclosed ,,"Proven work experience in customer analytics, CRM analytics, lifetime value, attributio...","['RCA', 'customer analytics', 'Staffing', 'Social media', 'Healthcare', 'Troubleshooting', 'Open source', 'CRM']"
Sr. Data Scientist (Medical/Marketing Analytics),8-11 Yrs ,Not disclosed ,,"Proven work experience in customer analytics, CRM analytics, lifetime value, attributio...","['RCA', 'customer analytics', 'Staffing', 'Social media', 'Healthcare', 'Troubleshooting', 'Open source', 'CRM']"
Sr. Data Scientist - Marketing and Customer analytics,7-15 Yrs ,Not disclosed ,,"Proven work experience in customer analytics, CRM analytics, lifetime value, attributio...","['customer analytics', 'Staffing', 'Machine learning', 'Troubleshooting', 'Open source', 'Analytics', 'Reporting tools', 'CRM']"
Senior Software Engineer - Data Science,5-7 Yrs ,Not disclosed ,,5 years of professional experience in experiment design and applied machine learning pr...,"['data science', 'Coding', 'Staffing', 'Machine learning', 'Technical leadership', 'model development', 'Resident Expert', 'Statistics']"
Data scientist-Healthcare Analytics Associate,12-15 Yrs ,Not disclosed ,,. Proficiency in one or more modern programming languages (Python) . Creative Problem s...,"['RCA', 'Staffing', 'Social media', 'Machine learning', 'Healthcare', 'healthcare analytics', 'Troubleshooting', 'Reporting tools']"
Data Scientist/Engineer NLP,4-6 Yrs ,Not disclosed ,,. B Tech / BE or Graduate in Mathematics / Statistics / Economics Non-Technical Skills ...,"['Text mining', 'Data analysis', 'Linux', 'Staffing', 'Analytical', 'Machine learning', 'Natural language processing', 'Forecasting']"
Data science with Statistics Professional,1-3 Yrs ,Not disclosed ,,. Should possess extensive knowledge of and experience in applying data mining and mach...,"['deep learning', 'data science', 'Staffing', 'Analytical', 'Machine learning', 'Programming', 'Data mining', 'big data']"
Data Scientist,2-8 Yrs ,Not disclosed ,,"Excellent understanding of machine learning techniques and algorithms, such as k-NN, Na...","['data science', 'Coding', 'Data modeling', 'Agile development', 'MySQL', 'Machine learning', 'test driven development', 'MATLAB']"
